year,borough_outbound,area_bin,average_price,average_area,property_count
2021,21_SW1X,Q4a,2344730.77,121.31,13
2021,21_SW1X,Q4b,5156854.0,200.55,11
2021,21_SW3,Q1,613870.87,42.43,76
2021,21_SW3,Q2,1040696.82,68.85,49
2021,21_SW3,Q3,1535370.4,88.38,43
2021,21_SW3,Q4a,2762671.05,127.85,38
2021,21_SW3,Q4b,5127493.54,231.49,79
2021,21_SW5,Q1,576113.82,47.06,38
2021,21_SW5,Q2,830311.03,66.37,34
2021,21_SW5,Q3,1258713.97,89.43,38
2021,21_SW5,Q4a,1632345.83,121.03,24
2021,21_SW5,Q4b,2913726.67,188.31,15
2021,21_SW7,Q1,696433.33,45.9,30
2021,21_SW7,Q2,1201260.23,67.26,44
2021,21_SW7,Q3,1549809.2,89.62,25
2021,21_SW7,Q4a,2064864.86,124.81,37
2021,21_SW7,Q4b,4277440.0,213.91,25
2021,21_W10,Q1,479716.22,48.17,37
2021,21_W10,Q2,704172.83,68.47,35
2021,21_W10,Q3,996708.33,88.16,24
2021,21_W10,Q4a,1719642.86,131.31,14
2021,21_W10,Q4b,2785882.35,218.34,17
2021,21_W11,Q1,703158.51,45.53,63
2021,21_W11,Q2,864160.0,66.86,45
2021,21_W11,Q3,1461926.14,90.59,44
2021,21_W11,Q4a,2281968.97,122.22,29
2021,21_W11,Q4b,5625662.73,236.34,66
2021,21_W14,Q1,684517.87,50.08,30
2021,21_W14,Q2,907609.38,66.25,24
2021,21_W14,Q3,1277162.84,89.69,37
2021,21_W14,Q4a,1917747.97,124.81,32
2021,21_W14,Q4b,4199500.0,233.1,20
2021,21_W2,Q1,618250.0,44.3,10
2021,21_W2,Q2,1025319.0,65.82,10
2021,21_W2,Q3,1332416.67,91.12,6
2021,21_W2,Q4a,2375000.0,114.75,4
2021,21_W2,Q4b,3826166.67,228.86,6
2021,21_W8,Q1,694945.11,45.54,45
2021,21_W8,Q2,1061428.57,68.72,21
2021,21_W8,Q3,1430840.91,89.31,44
2021,21_W8,Q4a,2109942.37,122.54,57
2021,21_W8,Q4b,5027798.06,234.94,90
2021,22_KT1,Q1,354180.69,48.79,71
2021,22_KT1,Q2,497985.07,68.7,99
2021,22_KT1,Q3,583272.77,87.98,70
2021,22_KT1,Q4a,804866.14,120.84,49
2021,22_KT1,Q4b,1059428.57,181.9,21
2021,22_KT19,Q1,,,0
2021,22_KT19,Q2,319250.0,63.16,2
2021,22_KT19,Q3,505000.0,91.5,2
2021,22_KT19,Q4a,,,0
2021,22_KT19,Q4b,,,0
2021,22_KT2,Q1,347187.63,48.77,97
2021,22_KT2,Q2,484145.77,67.84,113
2021,22_KT2,Q3,717524.96,88.94,112
2021,22_KT2,Q4a,974163.17,124.89,138
2021,22_KT2,Q4b,1664181.6,218.16,75
2021,22_KT22,Q1,,,0
2021,22_KT22,Q2,,,0
2021,22_KT22,Q3,,,0
2021,22_KT22,Q4a,,,0
2021,22_KT22,Q4b,,,0
2021,22_KT3,Q1,311117.11,49.88,38
2021,22_KT3,Q2,479444.81,67.18,89
2021,22_KT3,Q3,603954.43,89.48,140
2021,22_KT3,Q4a,770937.63,122.28,161
2021,22_KT3,Q4b,1134612.78,188.22,51
2021,22_KT4,Q1,284911.76,42.36,17
2021,22_KT4,Q2,476150.0,70.53,15
2021,22_KT4,Q3,556552.63,89.81,19
2021,22_KT4,Q4a,754243.75,124.05,32
2021,22_KT4,Q4b,813333.33,177.0,3
2021,22_KT5,Q1,320052.16,46.58,56
2021,22_KT5,Q2,442388.43,69.62,108
2021,22_KT5,Q3,613967.44,89.82,86
2021,22_KT5,Q4a,766601.14,124.94,95
2021,22_KT5,Q4b,1083007.14,188.29,28
2021,22_KT6,Q1,329976.57,47.55,143
2021,22_KT6,Q2,424393.79,68.36,161
2021,22_KT6,Q3,546004.85,88.91,134
2021,22_KT6,Q4a,709901.46,118.89,81
2021,22_KT6,Q4b,1318625.0,196.11,44
2021,22_KT9,Q1,304095.33,51.38,60
2021,22_KT9,Q2,379135.7,68.69,139
2021,22_KT9,Q3,463535.02,87.11,122
2021,22_KT9,Q4a,566287.88,123.55,33
2021,22_KT9,Q4b,752500.0,173.91,6
2021,22_SW15,Q1,370625.0,53.98,4
2021,22_SW15,Q2,407333.33,72.44,3
2021,22_SW15,Q3,764000.0,94.71,6
2021,22_SW15,Q4a,815416.67,119.5,6
2021,22_SW15,Q4b,1359750.0,231.1,10
2021,22_SW20,Q1,,,0
2021,22_SW20,Q2,,,0
2021,22_SW20,Q3,540000.0,99.0,1
2021,22_SW20,Q4a,,,0
2021,22_SW20,Q4b,,,0
2021,22_TW10,Q1,,,0
2021,22_TW10,Q2,600000.0,72.0,1
2021,22_TW10,Q3,,,0
2021,22_TW10,Q4a,800000.0,116.0,2
2021,22_TW10,Q4b,1530000.0,201.0,1
2021,23_SE1,Q1,527505.69,46.87,54
2021,23_SE1,Q2,761461.44,66.4,48
2021,23_SE1,Q3,1243950.94,92.48,32
2021,23_SE1,Q4a,2067788.46,121.13,13
2021,23_SE1,Q4b,3542500.0,198.7,10
2021,23_SE11,Q1,392706.44,48.77,52
2021,23_SE11,Q2,509176.98,67.23,43
2021,23_SE11,Q3,695111.29,88.28,31
2021,23_SE11,Q4a,1110025.0,116.49,22
2021,23_SE11,Q4b,1418977.27,199.31,11
2021,23_SE19,Q1,344180.78,48.71,46
2021,23_SE19,Q2,425944.74,67.64,19
2021,23_SE19,Q3,517750.41,86.89,17
2021,23_SE19,Q4a,866416.67,127.33,9
2021,23_SE19,Q4b,1164625.0,208.25,4
2021,23_SE21,Q1,356254.31,48.68,29
2021,23_SE21,Q2,458788.91,67.34,32
2021,23_SE21,Q3,631425.37,89.35,41
2021,23_SE21,Q4a,916922.5,119.49,28
2021,23_SE21,Q4b,1419711.06,183.37,18
2021,23_SE24,Q1,436332.68,49.43,38
2021,23_SE24,Q2,555017.56,67.85,43
2021,23_SE24,Q3,725407.58,89.29,33
2021,23_SE24,Q4a,1049848.78,125.66,41
2021,23_SE24,Q4b,1473557.29,185.1,24
2021,23_SE27,Q1,351421.64,49.46,67
2021,23_SE27,Q2,471976.86,67.56,78
2021,23_SE27,Q3,648315.85,89.46,82
2021,23_SE27,Q4a,740516.95,119.44,59
2021,23_SE27,Q4b,1239814.81,190.76,27
2021,23_SE5,Q1,376685.19,48.89,27
2021,23_SE5,Q2,461422.0,66.63,25
2021,23_SE5,Q3,620521.21,91.0,33
2021,23_SE5,Q4a,968810.0,122.7,10
2021,23_SE5,Q4b,1176222.17,184.83,6
2021,23_SW12,Q1,472796.3,51.19,27
2021,23_SW12,Q2,620647.78,69.8,45
2021,23_SW12,Q3,801075.57,88.39,47
2021,23_SW12,Q4a,1179550.0,126.55,40
2021,23_SW12,Q4b,1400333.33,181.58,12
2021,23_SW16,Q1,341657.39,48.01,192
2021,23_SW16,Q2,457342.81,68.0,155
2021,23_SW16,Q3,543124.54,88.2,144
2021,23_SW16,Q4a,749500.57,121.01,107
2021,23_SW16,Q4b,1218638.78,198.56,74
2021,23_SW2,Q1,391906.35,48.94,223
2021,23_SW2,Q2,495535.13,67.87,230
2021,23_SW2,Q3,638309.65,89.69,152
2021,23_SW2,Q4a,880002.84,123.8,109
2021,23_SW2,Q4b,1237097.45,183.84,58
2021,23_SW4,Q1,461395.15,50.06,149
2021,23_SW4,Q2,579437.34,67.3,147
2021,23_SW4,Q3,705217.89,88.6,101
2021,23_SW4,Q4a,1072379.73,126.01,63
2021,23_SW4,Q4b,1784634.26,202.16,102
2021,23_SW8,Q1,465782.65,49.24,131
2021,23_SW8,Q2,597389.94,68.85,81
2021,23_SW8,Q3,711700.81,87.82,62
2021,23_SW8,Q4a,1164631.25,122.18,32
2021,23_SW8,Q4b,1752263.16,204.84,19
2021,23_SW9,Q1,423596.55,48.76,181
2021,23_SW9,Q2,521403.28,69.26,156
2021,23_SW9,Q3,667879.5,89.47,100
2021,23_SW9,Q4a,962629.81,121.31,47
2021,23_SW9,Q4b,1371458.33,178.04,24
2021,24_BR1,Q1,279582.44,50.49,25
2021,24_BR1,Q2,352341.94,69.35,100
2021,24_BR1,Q3,415373.68,87.56,57
2021,24_BR1,Q4a,498409.09,121.81,11
2021,24_BR1,Q4b,645000.0,153.0,1
2021,24_BR3,Q1,261250.0,57.0,2
2021,24_BR3,Q2,,,0
2021,24_BR3,Q3,,,0
2021,24_BR3,Q4a,,,0
2021,24_BR3,Q4b,,,0
2021,24_SE10,Q1,358750.0,48.75,8
2021,24_SE10,Q2,468800.0,65.45,5
2021,24_SE10,Q3,540000.0,95.59,1
2021,24_SE10,Q4a,845000.0,128.0,1
2021,24_SE10,Q4b,1690000.0,199.0,3
2021,24_SE12,Q1,271482.2,50.24,59
2021,24_SE12,Q2,368103.58,67.35,67
2021,24_SE12,Q3,520605.82,89.86,107
2021,24_SE12,Q4a,651584.06,121.65,69
2021,24_SE12,Q4b,1090534.62,225.87,13
2021,24_SE13,Q1,323796.47,48.37,194
2021,24_SE13,Q2,410263.35,67.56,128
2021,24_SE13,Q3,602724.26,89.03,141
2021,24_SE13,Q4a,768948.81,121.68,107
2021,24_SE13,Q4b,1250820.5,201.65,22
2021,24_SE14,Q1,355219.86,48.5,116
2021,24_SE14,Q2,478245.49,69.58,72
2021,24_SE14,Q3,607488.26,90.18,72
2021,24_SE14,Q4a,749819.97,113.18,35
2021,24_SE14,Q4b,1313406.76,192.58,17
2021,24_SE15,Q1,,,0
2021,24_SE15,Q2,371250.0,68.5,2
2021,24_SE15,Q3,320000.0,87.0,3
2021,24_SE15,Q4a,,,0
2021,24_SE15,Q4b,,,0
2021,24_SE16,Q1,372928.57,46.0,7
2021,24_SE16,Q2,488333.33,67.78,9
2021,24_SE16,Q3,577500.0,84.67,3
2021,24_SE16,Q4a,880000.0,139.0,1
2021,24_SE16,Q4b,,,0
2021,24_SE23,Q1,333523.77,47.38,146
2021,24_SE23,Q2,448896.46,68.6,144
2021,24_SE23,Q3,599138.58,89.73,124
2021,24_SE23,Q4a,777526.98,122.93,109
2021,24_SE23,Q4b,1160236.42,185.79,38
2021,24_SE26,Q1,315631.85,48.41,84
2021,24_SE26,Q2,417289.23,69.51,81
2021,24_SE26,Q3,520953.65,87.47,111
2021,24_SE26,Q4a,734735.0,122.54,60
2021,24_SE26,Q4b,1141984.09,197.45,22
2021,24_SE3,Q1,386958.33,47.72,12
2021,24_SE3,Q2,493340.91,67.08,22
2021,24_SE3,Q3,670815.91,87.53,22
2021,24_SE3,Q4a,905875.0,122.64,12
2021,24_SE3,Q4b,1791666.67,207.61,3
2021,24_SE4,Q1,386231.84,49.82,95
2021,24_SE4,Q2,480518.51,68.4,101
2021,24_SE4,Q3,619568.44,89.14,98
2021,24_SE4,Q4a,796313.13,121.93,107
2021,24_SE4,Q4b,1121440.32,184.86,31
2021,24_SE6,Q1,284688.18,47.85,140
2021,24_SE6,Q2,383200.54,69.21,133
2021,24_SE6,Q3,477278.38,88.87,223
2021,24_SE6,Q4a,606325.86,120.75,132
2021,24_SE6,Q4b,821856.06,174.38,33
2021,24_SE8,Q1,329062.95,45.6,112
2021,24_SE8,Q2,422966.51,70.16,69
2021,24_SE8,Q3,520750.29,86.64,63
2021,24_SE8,Q4a,705900.0,119.66,20
2021,24_SE8,Q4b,1086166.67,164.33,3
2021,24_SE9,Q1,221800.0,42.7,5
2021,24_SE9,Q2,317666.67,68.67,3
2021,24_SE9,Q3,380041.67,82.51,12
2021,24_SE9,Q4a,,,0
2021,24_SE9,Q4b,,,0
2021,25_CR4,Q1,267653.83,47.24,125
2021,25_CR4,Q2,381514.06,68.71,128
2021,25_CR4,Q3,460301.92,88.79,203
2021,25_CR4,Q4a,541200.0,118.46,71
2021,25_CR4,Q4b,635000.0,159.33,6
2021,25_CR7,Q1,,,0
2021,25_CR7,Q2,435333.33,74.17,3
2021,25_CR7,Q3,422500.0,91.0,2
2021,25_CR7,Q4a,425000.0,131.0,1
2021,25_CR7,Q4b,,,0
2021,25_KT3,Q1,303882.35,45.34,17
2021,25_KT3,Q2,440770.59,71.43,17
2021,25_KT3,Q3,576934.44,89.54,36
2021,25_KT3,Q4a,657037.5,119.55,20
2021,25_KT3,Q4b,935000.0,166.0,1
2021,25_SM3,Q1,267000.0,54.0,1
2021,25_SM3,Q2,257500.0,61.5,2
2021,25_SM3,Q3,,,0
2021,25_SM3,Q4a,,,0
2021,25_SM3,Q4b,,,0
2021,25_SM4,Q1,295984.62,49.12,65
2021,25_SM4,Q2,411773.18,68.66,131
2021,25_SM4,Q3,512405.86,88.85,145
2021,25_SM4,Q4a,623586.22,119.63,74
2021,25_SM4,Q4b,743500.0,164.18,11
2021,25_SW16,Q1,301187.5,46.72,16
2021,25_SW16,Q2,396964.58,67.78,24
2021,25_SW16,Q3,503005.67,86.43,30
2021,25_SW16,Q4a,537000.0,115.27,11
2021,25_SW16,Q4b,,,0
2021,25_SW17,Q1,394477.0,51.3,50
2021,25_SW17,Q2,553270.0,73.16,65
2021,25_SW17,Q3,618108.33,85.75,42
2021,25_SW17,Q4a,715596.15,119.32,13
2021,25_SW17,Q4b,825000.0,157.0,1
2021,25_SW18,Q1,491848.48,53.45,33
2021,25_SW18,Q2,593125.0,68.91,16
2021,25_SW18,Q3,691773.81,83.86,21
2021,25_SW18,Q4a,1015468.75,126.04,16
2021,25_SW18,Q4b,,,0
2021,25_SW19,Q1,386608.84,47.67,231
2021,25_SW19,Q2,565469.77,68.79,219
2021,25_SW19,Q3,755619.51,88.94,238
2021,25_SW19,Q4a,1013146.18,121.73,274
2021,25_SW19,Q4b,2221590.57,215.78,166
2021,25_SW20,Q1,369389.14,49.14,109
2021,25_SW20,Q2,529195.54,67.71,101
2021,25_SW20,Q3,719911.32,91.19,162
2021,25_SW20,Q4a,933754.51,122.72,175
2021,25_SW20,Q4b,1929773.36,224.36,74
2021,26_E12,Q1,240548.52,49.94,21
2021,26_E12,Q2,324504.57,67.28,23
2021,26_E12,Q3,450749.91,93.16,54
2021,26_E12,Q4a,499113.1,117.47,42
2021,26_E12,Q4b,425800.0,156.2,5
2021,26_E13,Q1,294951.43,51.04,49
2021,26_E13,Q2,360652.69,69.5,85
2021,26_E13,Q3,435739.23,87.48,130
2021,26_E13,Q4a,516755.17,118.41,58
2021,26_E13,Q4b,613833.33,168.33,3
2021,26_E15,Q1,363098.86,50.26,164
2021,26_E15,Q2,443997.78,69.51,106
2021,26_E15,Q3,536971.28,88.77,133
2021,26_E15,Q4a,585773.17,114.84,41
2021,26_E15,Q4b,648666.67,154.9,3
2021,26_E16,Q1,334996.65,50.12,162
2021,26_E16,Q2,455951.8,70.4,195
2021,26_E16,Q3,544958.19,87.83,227
2021,26_E16,Q4a,625735.29,118.36,51
2021,26_E16,Q4b,1010207.5,212.1,10
2021,26_E20,Q1,444625.0,50.85,4
2021,26_E20,Q2,525645.83,70.85,12
2021,26_E20,Q3,638250.0,92.34,12
2021,26_E20,Q4a,791900.0,128.9,40
2021,26_E20,Q4b,964500.0,167.33,12
2021,26_E3,Q1,,,0
2021,26_E3,Q2,,,0
2021,26_E3,Q3,,,0
2021,26_E3,Q4a,,,0
2021,26_E3,Q4b,,,0
2021,26_E6,Q1,272139.28,49.43,105
2021,26_E6,Q2,360058.58,69.12,109
2021,26_E6,Q3,414150.17,88.92,204
2021,26_E6,Q4a,471398.44,116.63,64
2021,26_E6,Q4b,516250.0,156.5,2
2021,26_E7,Q1,304386.36,48.83,44
2021,26_E7,Q2,412105.26,67.98,38
2021,26_E7,Q3,493781.88,89.47,69
2021,26_E7,Q4a,597958.57,120.0,70
2021,26_E7,Q4b,790750.0,187.48,12
2021,27_E11,Q1,335599.83,47.78,54
2021,27_E11,Q2,459728.65,67.85,69
2021,27_E11,Q3,705920.21,89.6,47
2021,27_E11,Q4a,894042.94,122.74,63
2021,27_E11,Q4b,1300206.84,191.99,37
2021,27_E12,Q1,378825.0,52.5,2
2021,27_E12,Q2,353000.0,67.5,4
2021,27_E12,Q3,546666.67,89.01,6
2021,27_E12,Q4a,905561.84,124.43,19
2021,27_E12,Q4b,1101727.27,187.55,11
2021,27_E18,Q1,336493.85,46.91,78
2021,27_E18,Q2,424929.34,66.52,62
2021,27_E18,Q3,575167.31,88.92,78
2021,27_E18,Q4a,804605.18,124.16,87
2021,27_E18,Q4b,999579.14,178.93,43
2021,27_IG1,Q1,215653.31,46.52,68
2021,27_IG1,Q2,329424.29,69.31,38
2021,27_IG1,Q3,411759.27,89.86,88
2021,27_IG1,Q4a,524648.19,124.21,83
2021,27_IG1,Q4b,715789.62,173.05,39
2021,27_IG11,Q1,100000.0,43.0,1
2021,27_IG11,Q2,247000.0,62.0,1
2021,27_IG11,Q3,,,0
2021,27_IG11,Q4a,600000.0,103.04,1
2021,27_IG11,Q4b,,,0
2021,27_IG2,Q1,240658.7,47.77,23
2021,27_IG2,Q2,382305.56,69.12,18
2021,27_IG2,Q3,477283.58,91.9,81
2021,27_IG2,Q4a,563988.1,120.87,84
2021,27_IG2,Q4b,653187.5,172.12,8
2021,27_IG3,Q1,236695.71,46.02,21
2021,27_IG3,Q2,354312.5,68.62,32
2021,27_IG3,Q3,463335.54,92.63,76
2021,27_IG3,Q4a,537089.68,121.85,78
2021,27_IG3,Q4b,687790.32,175.32,31
2021,27_IG4,Q1,165400.0,52.0,5
2021,27_IG4,Q2,364400.0,67.6,5
2021,27_IG4,Q3,572714.29,93.21,14
2021,27_IG4,Q4a,617548.39,124.72,31
2021,27_IG4,Q4b,681923.08,168.16,13
2021,27_IG5,Q1,307750.0,49.39,16
2021,27_IG5,Q2,401550.0,68.89,30
2021,27_IG5,Q3,489685.71,89.74,63
2021,27_IG5,Q4a,609609.56,120.92,57
2021,27_IG5,Q4b,739895.83,179.46,24
2021,27_IG6,Q1,280615.0,50.18,50
2021,27_IG6,Q2,390648.61,69.68,72
2021,27_IG6,Q3,476984.65,90.67,123
2021,27_IG6,Q4a,568620.57,121.0,97
2021,27_IG6,Q4b,709287.0,195.07,14
2021,27_IG7,Q1,274680.0,49.77,25
2021,27_IG7,Q2,355238.54,66.25,65
2021,27_IG7,Q3,412091.23,89.14,52
2021,27_IG7,Q4a,536312.44,116.56,16
2021,27_IG7,Q4b,767083.33,169.92,12
2021,27_IG8,Q1,305380.0,48.91,50
2021,27_IG8,Q2,416371.12,69.19,97
2021,27_IG8,Q3,535392.91,89.24,141
2021,27_IG8,Q4a,698002.96,123.07,135
2021,27_IG8,Q4b,1191323.94,205.28,71
2021,27_IG9,Q1,292500.0,45.5,2
2021,27_IG9,Q2,453150.0,71.44,10
2021,27_IG9,Q3,583125.0,86.94,8
2021,27_IG9,Q4a,702500.0,138.5,2
2021,27_IG9,Q4b,1037400.0,208.0,5
2021,27_RM6,Q1,230242.65,49.46,34
2021,27_RM6,Q2,317823.38,66.85,34
2021,27_RM6,Q3,439528.57,89.41,70
2021,27_RM6,Q4a,506071.43,118.68,28
2021,27_RM6,Q4b,598642.86,178.86,7
2021,27_RM8,Q1,232200.0,43.85,10
2021,27_RM8,Q2,350333.33,67.97,6
2021,27_RM8,Q3,360000.0,91.0,1
2021,27_RM8,Q4a,,,0
2021,27_RM8,Q4b,600000.0,207.0,1
2021,28_KT1,Q1,375285.71,44.45,21
2021,28_KT1,Q2,474490.58,69.17,12
2021,28_KT1,Q3,748415.38,91.7,13
2021,28_KT1,Q4a,1102499.86,124.01,7
2021,28_KT1,Q4b,2388500.0,237.25,8
2021,28_KT2,Q1,308983.33,51.33,3
2021,28_KT2,Q2,640000.0,67.93,3
2021,28_KT2,Q3,646200.0,84.4,5
2021,28_KT2,Q4a,806250.0,116.25,4
2021,28_KT2,Q4b,,,0
2021,28_KT8,Q1,328150.0,40.0,1
2021,28_KT8,Q2,,,0
2021,28_KT8,Q3,400000.0,78.0,1
2021,28_KT8,Q4a,,,0
2021,28_KT8,Q4b,1893750.0,247.97,4
2021,28_SW13,Q1,530437.5,52.12,24
2021,28_SW13,Q2,660832.6,67.83,25
2021,28_SW13,Q3,841911.09,90.1,44
2021,28_SW13,Q4a,1327784.78,125.25,73
2021,28_SW13,Q4b,2443812.51,216.56,97
2021,28_SW14,Q1,449012.5,50.81,36
2021,28_SW14,Q2,608792.98,68.55,57
2021,28_SW14,Q3,843206.73,91.63,67
2021,28_SW14,Q4a,1206074.72,123.67,89
2021,28_SW14,Q4b,1887312.34,203.19,83
2021,28_SW15,Q1,343750.0,48.13,2
2021,28_SW15,Q2,545000.0,67.83,3
2021,28_SW15,Q3,624350.0,91.45,5
2021,28_SW15,Q4a,725000.0,113.49,3
2021,28_SW15,Q4b,,,0
2021,28_TW1,Q1,419544.79,48.01,96
2021,28_TW1,Q2,572802.2,67.15,106
2021,28_TW1,Q3,785032.73,88.99,101
2021,28_TW1,Q4a,1145321.47,125.1,119
2021,28_TW1,Q4b,1839060.98,206.45,82
2021,28_TW10,Q1,497884.62,49.1,39
2021,28_TW10,Q2,612766.77,68.4,65
2021,28_TW10,Q3,776975.17,88.34,89
2021,28_TW10,Q4a,1029395.56,120.48,59
2021,28_TW10,Q4b,2395467.5,217.23,60
2021,28_TW11,Q1,358530.95,48.08,92
2021,28_TW11,Q2,566651.05,68.02,99
2021,28_TW11,Q3,705590.01,88.49,105
2021,28_TW11,Q4a,1000013.33,125.11,147
2021,28_TW11,Q4b,1574964.66,194.77,58
2021,28_TW12,Q1,318654.55,48.4,88
2021,28_TW12,Q2,452974.85,68.0,131
2021,28_TW12,Q3,624366.02,88.63,110
2021,28_TW12,Q4a,832244.54,121.48,97
2021,28_TW12,Q4b,1452968.18,210.68,66
2021,28_TW13,Q1,432475.0,54.55,2
2021,28_TW13,Q2,355000.0,71.39,3
2021,28_TW13,Q3,478333.33,92.67,3
2021,28_TW13,Q4a,,,0
2021,28_TW13,Q4b,600000.0,157.0,1
2021,28_TW2,Q1,389952.01,50.63,74
2021,28_TW2,Q2,516655.92,67.93,146
2021,28_TW2,Q3,632965.24,88.13,141
2021,28_TW2,Q4a,757229.09,121.07,110
2021,28_TW2,Q4b,1211439.3,182.83,30
2021,28_TW3,Q1,387750.0,56.5,2
2021,28_TW3,Q2,450400.0,71.6,5
2021,28_TW3,Q3,534833.33,90.33,15
2021,28_TW3,Q4a,596300.0,125.4,5
2021,28_TW3,Q4b,,,0
2021,28_TW4,Q1,298200.0,49.0,5
2021,28_TW4,Q2,305944.44,68.05,9
2021,28_TW4,Q3,441071.43,88.06,7
2021,28_TW4,Q4a,515000.0,132.0,2
2021,28_TW4,Q4b,701000.0,164.0,1
2021,28_TW7,Q1,,,0
2021,28_TW7,Q2,476000.0,73.0,1
2021,28_TW7,Q3,587333.33,92.33,3
2021,28_TW7,Q4a,,,0
2021,28_TW7,Q4b,,,0
2021,28_TW9,Q1,410119.57,47.62,88
2021,28_TW9,Q2,583489.29,68.43,99
2021,28_TW9,Q3,845853.59,90.29,70
2021,28_TW9,Q4a,1136176.44,123.4,77
2021,28_TW9,Q4b,1879148.83,209.19,76
2021,29_SE1,Q1,451124.64,48.58,223
2021,29_SE1,Q2,624366.28,68.1,152
2021,29_SE1,Q3,836809.19,89.03,144
2021,29_SE1,Q4a,1120329.18,120.82,67
2021,29_SE1,Q4b,1952225.0,184.24,20
2021,29_SE11,Q1,439958.33,47.6,12
2021,29_SE11,Q2,536999.9,69.59,10
2021,29_SE11,Q3,,,0
2021,29_SE11,Q4a,1055166.67,117.33,3
2021,29_SE11,Q4b,826500.0,162.0,2
2021,29_SE14,Q1,314000.0,48.19,3
2021,29_SE14,Q2,,,0
2021,29_SE14,Q3,,,0
2021,29_SE14,Q4a,,,0
2021,29_SE14,Q4b,,,0
2021,29_SE15,Q1,397334.03,50.56,189
2021,29_SE15,Q2,499680.05,68.23,173
2021,29_SE15,Q3,675804.18,89.69,139
2021,29_SE15,Q4a,913785.56,123.63,105
2021,29_SE15,Q4b,1263708.33,173.48,36
2021,29_SE16,Q1,351881.97,47.48,172
2021,29_SE16,Q2,480095.11,68.23,185
2021,29_SE16,Q3,580434.6,86.91,88
2021,29_SE16,Q4a,864619.73,122.32,45
2021,29_SE16,Q4b,1164166.67,185.98,6
2021,29_SE17,Q1,400458.65,50.48,78
2021,29_SE17,Q2,477667.27,67.84,75
2021,29_SE17,Q3,697718.67,87.51,60
2021,29_SE17,Q4a,979207.33,114.72,21
2021,29_SE17,Q4b,1085816.67,156.67,3
2021,29_SE19,Q1,293357.14,44.17,21
2021,29_SE19,Q2,456041.67,67.88,12
2021,29_SE19,Q3,495996.67,83.25,12
2021,29_SE19,Q4a,786409.09,123.65,11
2021,29_SE19,Q4b,2044166.67,238.0,3
2021,29_SE21,Q1,332600.0,36.6,5
2021,29_SE21,Q2,470312.5,70.91,8
2021,29_SE21,Q3,650530.0,88.73,15
2021,29_SE21,Q4a,1344690.18,130.28,11
2021,29_SE21,Q4b,2179196.64,203.68,45
2021,29_SE22,Q1,441854.83,49.5,121
2021,29_SE22,Q2,551151.09,68.16,110
2021,29_SE22,Q3,753453.98,89.88,133
2021,29_SE22,Q4a,1094300.78,126.26,110
2021,29_SE22,Q4b,1373108.6,181.9,47
2021,29_SE23,Q1,358750.0,51.82,4
2021,29_SE23,Q2,356964.29,64.94,14
2021,29_SE23,Q3,520380.5,87.67,6
2021,29_SE23,Q4a,1017500.0,136.0,2
2021,29_SE23,Q4b,985000.0,157.0,1
2021,29_SE24,Q1,355909.09,46.95,11
2021,29_SE24,Q2,652208.25,68.29,12
2021,29_SE24,Q3,862829.23,90.47,13
2021,29_SE24,Q4a,1355019.4,128.0,20
2021,29_SE24,Q4b,2052321.46,213.91,28
2021,29_SE26,Q1,281666.67,46.23,3
2021,29_SE26,Q2,431000.0,69.12,5
2021,29_SE26,Q3,687750.0,88.37,5
2021,29_SE26,Q4a,720000.0,104.0,1
2021,29_SE26,Q4b,1085285.71,174.77,7
2021,29_SE4,Q1,,,0
2021,29_SE4,Q2,,,0
2021,29_SE4,Q3,,,0
2021,29_SE4,Q4a,,,0
2021,29_SE4,Q4b,,,0
2021,29_SE5,Q1,362173.19,47.62,127
2021,29_SE5,Q2,477608.56,69.31,131
2021,29_SE5,Q3,566780.51,87.74,88
2021,29_SE5,Q4a,837839.82,121.06,50
2021,29_SE5,Q4b,1669275.04,203.11,24
2021,29_SE8,Q1,260900.0,43.0,5
2021,29_SE8,Q2,397000.0,62.4,5
2021,29_SE8,Q3,630000.0,94.0,1
2021,29_SE8,Q4a,620000.0,127.0,1
2021,29_SE8,Q4b,395000.0,246.54,1
2021,2_EN4,Q1,326878.57,46.43,42
2021,2_EN4,Q2,445984.85,68.74,66
2021,2_EN4,Q3,579175.98,89.99,102
2021,2_EN4,Q4a,715559.21,124.72,76
2021,2_EN4,Q4b,970738.1,187.27,21
2021,2_EN5,Q1,317307.74,49.06,84
2021,2_EN5,Q2,427703.57,67.7,109
2021,2_EN5,Q3,590019.81,90.6,149
2021,2_EN5,Q4a,760248.96,122.27,151
2021,2_EN5,Q4b,1181140.53,198.55,88
2021,2_HA7,Q1,,,0
2021,2_HA7,Q2,,,0
2021,2_HA7,Q3,,,0
2021,2_HA7,Q4a,,,0
2021,2_HA7,Q4b,1654000.0,267.0,5
2021,2_HA8,Q1,277389.32,47.29,44
2021,2_HA8,Q2,404018.83,69.53,77
2021,2_HA8,Q3,515764.95,89.01,98
2021,2_HA8,Q4a,684451.63,123.95,92
2021,2_HA8,Q4b,912866.67,188.98,51
2021,2_N10,Q1,314088.24,47.8,17
2021,2_N10,Q2,437000.0,68.8,13
2021,2_N10,Q3,678235.29,92.36,17
2021,2_N10,Q4a,868541.67,126.67,12
2021,2_N10,Q4b,1097255.56,171.37,9
2021,2_N11,Q1,308557.26,48.02,31
2021,2_N11,Q2,457554.76,69.33,41
