postcode,mean_ptal
BR1 3LE,13.319742556558364
BR1 3LF,13.319742556558364
BR1 3LG,12.221729546505388
BR1 3LH,12.221729546505388
BR1 3LJ,13.319742556558364
BR1 3LL,4.299419939135038
BR1 3LN,16.404244924226504
BR1 3LP,26.7840924099452
BR1 3LQ,12.221729546505388
BR1 3LR,12.221729546505388
BR1 3LS,12.221729546505388
BR1 3LT,12.221729546505388
BR1 3LU,4.299419939135038
BR1 3LW,16.404244924226504
BR1 3LX,4.299419939135038
BR1 3LY,4.299419939135038
BR1 3LZ,12.221729546505388
BR1 3NA,4.299419939135038
BR1 3NB,4.299419939135038
BR1 3ND,4.299419939135038
BR1 3NE,4.299419939135038
BR1 3NF,26.7840924099452
BR1 3NG,4.299419939135038
BR1 3NH,26.7840924099452
BR1 3NJ,26.7840924099452
BR1 3NL,12.221729546505388
BR1 3NN,26.7840924099452
BR1 3NP,4.299419939135038
BR1 3NQ,4.299419939135038
BR1 3NR,26.7840924099452
BR1 3NS,26.7840924099452
BR1 3NT,26.7840924099452
BR1 3NU,26.7840924099452
BR1 3NX,26.7840924099452
BR1 3NY,13.319742556558364
BR1 3NZ,26.7840924099452
BR1 3PA,4.299419939135038
BR1 3PB,12.221729546505388
BR1 3PD,13.319742556558364
BR1 3PE,16.404244924226504
BR1 3PF,16.404244924226504
BR1 3PG,12.221729546505388
BR1 3PH,16.404244924226504
BR1 3PJ,16.404244924226504
BR1 3PL,16.404244924226504
BR1 3PN,12.221729546505388
BR1 3PQ,12.221729546505388
BR1 3PR,26.7840924099452
BR1 3PS,26.7840924099452
BR1 3PT,26.7840924099452
BR1 3PU,16.404244924226504
BR1 3PW,12.221729546505388
BR1 3PX,26.7840924099452
BR1 3PY,26.7840924099452
BR1 3PZ,26.7840924099452
BR1 3QA,26.7840924099452
BR1 3QB,16.404244924226504
BR1 3QD,16.404244924226504
BR1 3QE,8.688829076964737
BR1 3QF,8.688829076964737
BR1 3QG,16.404244924226504
BR1 3QH,26.7840924099452
BR1 3QJ,16.404244924226504
BR1 3QL,26.7840924099452
BR1 3QN,8.688829076964737
BR1 3QP,8.688829076964737
BR1 3QQ,8.688829076964737
BR1 3QR,26.7840924099452
BR1 3QS,26.7840924099452
BR1 3QT,26.7840924099452
BR1 3QU,26.7840924099452
BR1 3QW,8.688829076964737
BR1 3QX,16.404244924226504
BR1 3QY,26.7840924099452
BR1 3QZ,16.404244924226504
BR1 3RA,16.404244924226504
BR1 3RB,16.404244924226504
BR1 3RD,16.404244924226504
BR1 3RE,16.404244924226504
BR1 3RF,16.404244924226504
BR1 3RG,8.688829076964737
BR1 3RH,16.404244924226504
BR1 3RJ,16.404244924226504
BR1 3RL,8.688829076964737
BR1 3RN,8.688829076964737
BR1 3RP,8.688829076964737
BR1 3RQ,8.688829076964737
BR1 3RR,8.688829076964737
BR1 3RS,8.445450049975468
BR1 3RT,26.7840924099452
BR1 3RU,26.7840924099452
BR1 3RW,8.688829076964737
BR1 3RX,8.445450049975468
BR1 3RY,8.445450049975468
BR1 3RZ,8.445450049975468
BR1 3SA,8.445450049975468
BR1 3SB,8.445450049975468
BR1 3SD,8.445450049975468
BR1 3SE,8.445450049975468
BR1 3SF,8.445450049975468
BR1 3SG,8.445450049975468
BR1 3SH,8.445450049975468
BR1 3SJ,4.142307871078279
BR1 3SL,4.142307871078279
BR1 3SN,8.445450049975468
BR1 3SP,4.142307871078279
BR1 3SQ,8.445450049975468
BR1 3SR,4.142307871078279
BR1 3SS,4.142307871078279
BR1 3ST,8.445450049975468
BR1 3SU,4.142307871078279
BR1 3SW,4.142307871078279
BR1 3SX,8.445450049975468
BR1 3SY,8.445450049975468
BR1 3SZ,8.445450049975468
BR1 3TA,16.404244924226504
BR1 3TB,12.221729546505388
BR1 3TD,4.299419939135038
BR1 3TE,4.299419939135038
BR1 3TF,4.299419939135038
BR1 3TG,8.688829076964737
BR1 3TH,4.299419939135038
BR1 3TJ,12.221729546505388
BR1 3TL,8.688829076964737
BR1 3TN,8.445450049975468
BR1 3TP,4.299419939135038
BR1 3TQ,8.688829076964737
BR1 3TR,4.299419939135038
BR1 3TS,4.142307871078279
BR1 3TT,4.299419939135038
BR1 3TU,4.299419939135038
BR1 3TW,4.142307871078279
BR1 3TX,4.142307871078279
BR1 3TY,4.142307871078279
BR1 3TZ,26.7840924099452
BR1 3UA,4.653358288408527
BR1 3UB,4.142307871078279
BR1 3UD,4.142307871078279
BR1 3UE,4.653358288408527
BR1 3UF,26.7840924099452
BR1 3UG,4.653358288408527
BR1 3UJ,26.7840924099452
BR1 3UL,26.7840924099452
BR1 3UN,26.7840924099452
BR1 3UP,16.404244924226504
BR1 3UQ,26.7840924099452
BR1 3UR,26.7840924099452
BR1 3US,26.7840924099452
BR1 3UT,26.7840924099452
BR1 3UU,12.221729546505388
BR1 3UW,26.7840924099452
BR1 3UX,26.7840924099452
BR1 3UY,26.7840924099452
BR1 3UZ,26.7840924099452
BR1 3WA,26.7840924099452
BR1 3WB,8.445450049975468
BR1 3WD,26.7840924099452
BR1 3WE,26.7840924099452
BR1 3WF,26.7840924099452
BR1 3WG,26.7840924099452
BR1 3WH,26.7840924099452
BR1 3WJ,26.7840924099452
BR1 3WL,26.7840924099452
BR1 3WN,26.7840924099452
BR1 3WP,26.7840924099452
BR1 3WQ,26.7840924099452
BR1 3WR,26.7840924099452
BR1 3WS,26.7840924099452
